date,district,latitude,longitude,temperature_c,precipitation_mm,relative_humidity_pct,solar_radiation_kwh_m2
2025-03-27,Satara,17.662,73.7718,25.97,1.51,71.16,5.7
2025-11-18,Solapur,19.2244,73.6509,24.14,5.26,20.0,5.78
2025-01-10,Jalgaon,18.4492,76.3279,24.95,4.98,66.64,4.69
2025-01-05,Solapur,19.9844,73.7346,35.04,8.19,36.91,4.43
2025-05-03,Nashik,20.3366,73.9132,28.02,7.36,53.23,5.58
2025-11-26,Kolhapur,18.9374,76.3937,33.56,1.53,62.84,5.73
2025-12-19,Kolhapur,19.9122,75.5715,26.62,4.0,56.56,4.26
2025-04-28,Solapur,17.8811,75.4486,23.22,1.93,50.55,3.96
2025-10-21,Ahmednagar,18.3674,75.9852,19.79,6.05,50.71,7.02
2025-06-08,Dhule,19.7075,73.4054,30.24,1.59,58.2,5.36
2025-10-30,Sangli,18.238,75.4708,35.47,15.88,57.42,1.79
2025-08-16,Aurangabad,19.1483,74.7629,22.57,3.89,62.36,7.03
2025-12-31,Kolhapur,17.3342,75.902,29.57,43.67,61.02,4.3
2025-08-04,Solapur,19.199,74.7785,20.12,8.49,85.02,5.3
2025-07-03,Solapur,20.3768,75.1708,24.22,1.03,25.11,5.76
2025-01-15,Dhule,20.4089,74.6721,28.34,1.17,66.41,2.97
2025-06-06,Dhule,19.7595,74.6736,18.36,22.11,63.28,4.77
2025-05-16,Pune,19.8559,75.6879,26.91,0.98,59.58,7.18
2025-09-18,Pune,19.0107,75.2,22.82,20.98,49.3,6.83
2025-06-06,Ahmednagar,19.131,75.2164,30.02,11.81,59.31,4.76
2025-02-16,Ahmednagar,17.1014,74.576,26.17,8.3,32.6,6.27
2025-11-20,Nashik,18.4974,74.8589,31.7,21.19,65.72,6.47
2025-11-28,Ahmednagar,18.5285,75.61,25.6,15.41,68.99,6.39
2025-06-22,Satara,20.8132,75.8908,20.19,5.73,49.33,3.48
2025-05-10,Dhule,18.4399,75.438,19.57,0.38,96.93,7.66
2025-04-05,Aurangabad,18.972,76.2343,17.45,12.04,59.83,4.5
2025-04-25,Satara,18.8996,75.8711,30.16,1.9,62.79,5.36
2025-08-31,Sangli,19.3654,74.9665,39.79,2.15,86.04,4.67
2025-10-19,Solapur,19.867,75.3499,29.18,5.51,98.0,5.54
2025-10-09,Ahmednagar,17.5127,76.2421,35.36,3.26,41.78,3.9
2025-10-26,Solapur,18.8793,75.1671,32.67,6.25,51.61,4.86
2025-10-10,Kolhapur,20.2166,75.8868,24.41,5.07,60.15,5.47
2025-03-10,Nashik,18.584,75.4108,33.33,7.6,48.63,7.04
2025-05-28,Kolhapur,17.7531,74.9318,24.61,11.07,77.23,6.86
2025-01-11,Nashik,19.4462,73.8464,24.71,24.59,46.65,6.93
2025-09-11,Pune,20.207,74.491,25.96,13.52,84.8,6.5
2025-11-26,Solapur,16.7841,76.3871,26.19,10.36,73.23,7.97
2025-12-26,Nashik,19.9956,75.3022,30.31,4.45,82.95,4.76
2025-02-07,Jalgaon,20.1974,74.9754,23.65,3.69,46.73,4.96
2025-05-14,Satara,18.5769,76.2653,31.45,0.23,55.1,4.9
2025-07-19,Nashik,20.9249,75.0528,31.37,4.77,78.16,5.11
2025-01-23,Nashik,20.0402,74.8413,28.71,12.21,74.9,3.05
2025-10-30,Satara,19.9815,75.6576,36.7,0.68,56.84,5.6
2025-12-12,Solapur,19.8653,75.4943,33.44,5.61,59.4,5.94
2025-10-29,Solapur,17.1777,73.6761,32.35,7.43,54.18,4.81
2025-12-29,Satara,17.4775,74.6496,27.33,9.65,58.91,2.56
2025-08-06,Kolhapur,18.588,74.6538,28.76,11.0,44.62,5.23
2025-05-21,Jalgaon,17.688,74.3238,29.62,15.57,41.6,3.26
2025-04-14,Aurangabad,18.3686,74.8105,27.07,1.04,80.1,5.84
2025-07-29,Sangli,20.4981,74.4459,25.12,8.52,58.3,5.38
2025-04-21,Jalgaon,20.2095,73.6977,14.97,6.86,82.72,5.53
2025-04-14,Solapur,19.3352,74.4433,30.59,0.23,72.73,3.61
2025-11-12,Aurangabad,20.3615,73.253,32.21,23.25,67.62,7.09
2025-06-20,Pune,20.027,75.0153,21.19,15.24,49.22,5.46
2025-12-22,Ahmednagar,18.4304,75.9878,30.03,1.96,40.21,3.83
2025-11-20,Nashik,17.4048,75.5385,,3.43,53.78,6.07
2025-05-13,Satara,18.8139,74.2614,25.17,4.19,89.57,5.35
2025-10-20,Satara,19.813,73.3047,33.55,22.73,78.0,7.96
2025-11-24,Nashik,18.4639,73.7075,22.05,12.2,52.09,4.37
2025-05-07,Ahmednagar,19.5005,74.9092,22.04,11.71,53.98,3.33
2025-04-16,Sangli,16.9245,73.7247,36.02,7.41,45.28,5.63
2025-04-02,Ahmednagar,19.866,74.9039,26.27,16.24,34.15,6.72
2025-10-14,Aurangabad,20.1572,73.8106,33.23,0.11,63.83,8.68
2025-02-20,Ahmednagar,19.6808,75.9712,19.01,5.46,93.05,9.0
2025-01-29,Aurangabad,20.8527,74.3905,19.41,16.08,93.28,2.87
2025-10-23,Ahmednagar,20.2199,73.8594,22.44,15.22,72.94,5.0
2025-10-24,Sangli,20.5639,75.8431,24.59,22.29,51.15,3.33
2025-08-02,Sangli,20.7011,74.1999,19.98,16.92,35.91,4.83
2025-09-24,Solapur,20.1061,73.3902,28.85,2.66,80.85,8.92
2025-09-14,Nashik,19.5342,74.9964,29.17,1.24,70.05,3.97
2025-10-29,Sangli,16.5257,75.0355,22.51,9.38,56.31,5.17
2025-04-11,Aurangabad,18.5962,75.5014,22.91,23.72,53.3,4.33
2025-12-12,Sangli,19.0702,73.8408,23.57,4.28,72.81,3.7
2025-04-20,Solapur,17.8681,74.5532,21.18,8.95,47.12,7.89
2025-07-01,Satara,17.9315,73.9883,12.52,21.4,66.31,2.89
2025-11-09,Aurangabad,20.8252,73.2833,26.57,2.29,40.04,5.08
2025-01-01,Solapur,20.5127,76.0681,24.85,23.81,98.0,5.33
2025-11-15,Kolhapur,20.3213,75.551,25.36,0.76,49.63,5.15
2025-02-24,Kolhapur,18.3271,74.0551,21.94,9.13,73.67,4.73
2025-05-29,Pune,16.5616,75.0978,31.05,12.77,40.44,7.62
2025-11-05,Ahmednagar,16.861,73.7044,39.13,14.36,59.06,2.03
2025-05-17,Nashik,17.9049,76.1158,22.83,0.8,77.92,5.85
2025-07-21,Dhule,16.5708,73.4022,34.0,10.12,,5.92
2025-11-09,Jalgaon,16.5772,73.0134,28.83,2.62,75.74,5.63
2025-04-27,Solapur,20.6247,74.757,27.18,9.24,59.51,3.95
2025-06-03,Satara,19.6777,75.0409,25.28,6.25,50.01,7.01
2025-10-18,Jalgaon,17.8903,75.0264,26.58,0.26,42.6,6.93
2025-03-04,Satara,17.0969,73.1908,32.75,19.38,89.07,3.9
2025-09-01,Jalgaon,18.8024,74.0992,21.31,5.66,63.86,3.4
2025-01-25,Solapur,16.5241,74.7472,25.62,27.48,67.19,3.11
2025-03-31,Dhule,20.7229,73.758,33.25,5.89,82.98,5.54
2025-03-16,Jalgaon,18.3667,76.0542,31.92,11.36,72.56,5.27
2025-10-21,Solapur,18.3105,73.3049,21.39,4.43,59.71,4.66
2025-07-29,Sangli,18.2577,74.7058,26.09,7.2,75.4,8.32
2025-12-13,Dhule,16.812,75.42,30.64,10.73,50.79,4.51
2025-01-17,Aurangabad,19.3725,73.9161,30.32,0.73,34.08,5.48
2025-05-08,Satara,19.7985,75.1848,,2.86,87.41,4.91
2025-12-30,Kolhapur,19.5426,75.9028,28.92,18.02,52.29,8.14
2025-09-08,Ahmednagar,17.123,73.6662,29.76,21.68,56.52,2.22
2025-06-28,Kolhapur,19.1048,76.2103,28.71,3.78,58.11,4.74
2025-07-01,Dhule,19.0627,74.9375,34.9,11.66,51.16,6.12
2025-06-01,Aurangabad,20.4078,74.0473,24.89,16.91,81.82,4.87
2025-01-25,Satara,18.2061,74.508,27.24,5.87,68.74,3.24
2025-06-29,Aurangabad,18.1717,74.0927,21.93,2.33,56.53,5.46
2025-07-17,Jalgaon,19.2834,75.5379,20.94,1.58,39.04,2.77
2025-12-10,Satara,19.3488,75.7871,28.62,19.53,67.47,6.21
2025-06-10,Jalgaon,18.6118,75.9153,23.38,3.51,20.0,4.58
2025-06-26,Solapur,18.4938,76.4502,26.71,15.53,66.19,4.33
2025-10-12,Dhule,18.7237,75.7695,35.09,12.85,86.18,6.77
2025-03-04,Solapur,20.3747,75.1048,34.8,13.22,63.16,3.7
2025-05-30,Pune,18.5753,74.1873,38.12,13.7,83.71,2.89
2025-06-03,Aurangabad,20.7297,74.9061,35.19,22.47,39.87,3.83
2025-06-05,Jalgaon,18.768,73.1437,39.02,2.61,98.0,8.27
2025-02-18,Sangli,20.7714,75.6069,29.18,1.69,81.75,3.69
2025-12-03,Solapur,20.2477,74.5608,,1.14,70.57,5.75
2025-03-25,Pune,18.1309,73.0701,22.0,7.15,51.23,6.47
2025-12-27,Nashik,20.3864,73.2188,33.98,7.31,48.24,3.79
2025-06-26,Kolhapur,16.9953,74.3561,27.26,0.66,60.72,3.79
2025-05-28,Satara,20.6627,75.042,27.63,0.6,83.65,5.47
2025-04-28,Pune,19.3424,74.6247,24.25,30.94,38.32,5.54
2025-12-08,Dhule,16.7448,75.1672,24.85,15.63,62.19,7.22
2025-03-04,Solapur,19.3992,74.681,,0.99,75.22,4.05
2025-07-08,Dhule,20.8841,75.316,21.72,11.52,78.73,4.63
2025-12-26,Kolhapur,16.8141,73.7669,28.29,3.54,75.16,9.0
2025-02-18,Sangli,18.9961,73.395,34.56,5.32,36.48,2.51
2025-11-23,Aurangabad,19.8651,75.0875,16.33,16.16,82.37,2.2
2025-09-14,Aurangabad,20.1462,74.6964,19.29,6.69,63.21,3.13
2025-08-12,Dhule,18.3622,73.094,30.38,3.64,42.46,6.85
2025-05-21,Jalgaon,17.4187,74.3317,33.82,29.66,61.56,4.54
2025-08-03,Sangli,16.6905,73.3714,24.55,2.73,26.74,4.54
2025-07-30,Aurangabad,19.1088,74.8597,17.01,12.05,72.41,3.75
2025-11-14,Sangli,18.5381,74.3852,34.16,5.6,59.7,6.58
2025-02-01,Pune,20.7693,75.146,22.94,10.91,39.14,3.15
2025-06-07,Sangli,16.7727,75.8196,25.19,14.43,56.78,4.33
2025-10-12,Ahmednagar,19.5843,74.0488,28.6,27.1,49.27,3.81
2025-11-01,Kolhapur,16.6123,76.3674,23.67,1.24,50.42,1.19
2025-10-13,Aurangabad,17.2715,74.8747,22.62,31.37,21.3,4.48
2025-05-24,Sangli,18.5411,75.164,22.71,7.65,31.9,5.11
2025-01-19,Dhule,18.5469,75.3824,36.29,10.54,57.87,4.04
2025-01-18,Nashik,19.5857,75.3336,32.8,5.77,54.77,4.8
2025-09-14,Ahmednagar,20.596,74.7884,29.87,7.17,79.53,4.84
2025-03-19,Ahmednagar,19.3756,74.5007,16.07,12.3,50.63,5.0
2025-06-24,Jalgaon,20.7909,73.1882,29.89,0.49,52.51,3.62
2025-07-13,Sangli,20.4673,73.0773,29.62,10.83,53.36,3.53
2025-04-23,Jalgaon,19.1302,74.2529,20.61,6.97,58.45,5.27
2025-04-24,Jalgaon,20.2521,74.1678,28.29,18.18,63.65,2.99
2025-08-10,Nashik,19.3916,74.3569,32.26,2.75,54.69,4.88
2025-06-15,Pune,16.8535,73.4843,29.85,16.15,72.28,7.65
2025-11-15,Sangli,19.8325,75.5836,23.6,0.72,98.0,5.14
2025-05-12,Solapur,16.9271,75.9994,27.07,5.33,47.14,2.46
2025-09-21,Aurangabad,19.1734,76.2855,30.65,6.46,69.05,5.47
2025-02-24,Jalgaon,19.6619,74.7233,27.3,9.86,62.53,6.43
2025-12-25,Kolhapur,16.7994,75.453,33.27,13.22,80.85,4.01
2025-05-11,Satara,17.5386,75.9944,28.98,4.43,65.65,4.75
2025-10-15,Kolhapur,20.6205,74.464,30.76,2.22,48.92,3.88
2025-09-23,Nashik,19.2734,74.0829,31.11,7.51,41.03,4.51
2025-06-11,Nashik,17.6083,76.2785,21.67,15.41,72.99,4.2
2025-03-28,Dhule,19.6081,74.8049,27.25,26.14,42.49,5.85
2025-02-24,Pune,19.1855,74.7404,25.34,15.15,83.31,7.69
2025-10-15,Aurangabad,18.7571,73.6245,32.22,9.94,71.96,5.29
2025-06-27,Jalgaon,20.8928,73.3785,29.32,11.92,63.56,2.89
2025-12-15,Kolhapur,19.5755,75.9474,26.06,5.22,38.38,8.99
2025-01-08,Satara,18.1895,75.1495,20.59,3.18,74.16,6.07
2025-11-17,Nashik,20.1003,74.1404,19.02,18.77,91.1,6.38
2025-11-09,Nashik,20.4806,73.6711,28.55,32.24,54.35,5.1
2025-09-04,Pune,17.0635,74.9442,23.41,16.57,48.65,5.55
2025-11-19,Satara,17.4025,75.0437,30.33,14.42,60.34,4.69
2025-09-12,Satara,17.473,73.7245,18.78,3.31,70.4,6.56
2025-11-24,Pune,19.6105,75.9799,34.96,8.23,52.44,4.48
2025-02-23,Nashik,19.2137,73.2949,30.32,1.61,78.19,5.93
2025-09-06,Aurangabad,19.2855,74.2463,27.5,6.33,96.39,6.65
2025-08-27,Sangli,20.7335,75.3813,35.42,11.0,67.94,7.07
2025-08-17,Sangli,19.9916,73.9594,31.74,8.89,56.15,6.75
2025-03-08,Pune,17.0757,75.8969,24.62,0.38,69.92,3.66
2025-02-20,Satara,18.0638,75.5895,27.39,0.96,83.19,7.56
2025-04-07,Jalgaon,18.4593,75.7616,17.18,4.2,64.87,6.2
2025-04-02,Pune,18.2818,73.4169,32.32,34.31,70.73,5.66
2025-09-21,Aurangabad,19.5119,73.4919,25.52,11.02,74.69,5.83
2025-10-18,Pune,20.5135,74.0027,17.11,0.37,46.24,4.96
2025-04-06,Ahmednagar,17.8772,74.8133,21.09,10.89,70.26,4.5
2025-03-29,Kolhapur,18.9834,75.6181,31.35,14.85,37.84,4.65
2025-03-19,Satara,20.0523,75.9279,35.07,1.33,50.15,7.13
2025-10-15,Dhule,18.373,75.4652,27.1,2.26,82.62,5.32
2025-04-30,Dhule,17.2565,76.2501,22.09,33.96,77.68,5.62
2025-10-29,Satara,18.6373,75.5856,19.9,1.75,57.14,5.29
2025-06-14,Aurangabad,16.7485,74.0719,34.07,5.79,92.7,4.2
2025-07-01,Ahmednagar,20.7407,73.9278,29.25,11.56,38.42,1.98
2025-08-11,Ahmednagar,16.8367,75.4367,25.35,16.7,58.31,6.35
2025-11-07,Nashik,18.4731,73.675,24.16,11.08,66.95,6.19
2025-01-07,Kolhapur,18.8845,73.3245,30.36,5.29,20.0,5.18
2025-11-26,Sangli,20.9339,74.8628,30.22,6.43,59.16,3.56
2025-09-20,Solapur,17.2471,75.8757,22.52,20.46,41.76,7.93
2025-06-10,Aurangabad,17.0149,73.3548,21.29,0.28,42.17,4.69
2025-05-31,Solapur,16.5392,75.7716,21.54,2.74,57.1,5.57
2025-03-26,Solapur,17.2001,75.8405,24.66,0.96,29.14,4.15
2025-05-27,Satara,17.4327,74.688,23.55,22.66,47.46,3.18
2025-04-22,Dhule,19.3376,73.2006,35.09,5.58,29.56,6.08
2025-02-05,Dhule,17.4887,73.6111,24.48,3.72,64.23,2.95
2025-10-12,Sangli,16.5923,75.476,20.75,7.09,63.88,5.54
2025-07-07,Satara,20.2198,75.4912,21.03,18.04,55.73,5.55
2025-03-23,Solapur,18.1452,76.1442,26.08,5.86,79.94,3.52
2025-01-02,Jalgaon,18.0916,75.0394,17.89,5.95,56.67,3.26
2025-10-30,Dhule,17.8612,73.4344,26.7,0.62,61.58,4.04
2025-07-16,Aurangabad,20.8892,73.425,20.32,32.86,45.69,4.26
2025-01-11,Aurangabad,17.2655,75.524,32.79,10.57,20.54,2.91
2025-08-22,Nashik,20.5421,73.6432,27.58,1.07,59.38,3.51
2025-07-14,Pune,19.9956,74.1493,37.61,4.84,57.03,5.31
2025-04-29,Jalgaon,16.8442,74.7052,25.86,14.04,92.78,8.18
2025-01-20,Dhule,20.9403,73.0867,11.34,6.65,,6.71
2025-09-18,Ahmednagar,17.7211,73.8709,34.29,5.29,54.56,5.44
2025-10-20,Dhule,16.9436,74.4276,29.51,35.11,64.55,6.89
2025-09-13,Nashik,20.2319,73.9787,30.28,8.73,78.33,6.93
2025-08-10,Aurangabad,19.68,73.4773,21.99,1.35,71.3,4.74
2025-08-14,Solapur,19.2775,75.548,26.79,14.4,92.04,5.59
2025-02-22,Ahmednagar,17.2019,75.846,27.93,11.15,47.79,6.67
2025-12-21,Satara,18.6532,73.9012,25.81,4.4,79.55,6.87
2025-12-08,Kolhapur,20.0125,75.7105,18.33,15.58,54.39,6.89
2025-12-30,Solapur,17.8663,74.3494,40.84,22.37,65.49,3.66
2025-10-07,Kolhapur,17.9026,74.7734,31.18,20.08,51.96,6.96
2025-03-22,Jalgaon,16.5141,75.996,29.1,7.07,59.44,7.99
2025-07-21,Pune,17.2841,75.6248,33.57,7.1,65.81,7.44
2025-06-07,Ahmednagar,20.4393,75.8179,30.22,33.17,72.68,3.57
2025-04-30,Sangli,18.4879,73.479,23.61,1.75,63.1,3.19
2025-02-28,Ahmednagar,20.9291,73.244,33.25,1.87,20.0,5.9
2025-08-03,Dhule,18.2807,76.1269,31.26,9.72,60.61,7.41
2025-05-08,Aurangabad,19.7183,74.3574,23.8,16.51,88.47,5.54
2025-08-12,Dhule,17.7686,74.0076,30.95,0.84,60.47,4.85
2025-07-28,Dhule,18.1371,75.5364,25.8,30.68,88.97,5.06
2025-04-25,Jalgaon,17.3583,75.9275,28.04,30.16,59.84,6.73
2025-07-28,Solapur,18.0618,76.0187,30.0,18.29,33.7,4.72
2025-01-14,Sangli,18.9626,74.106,33.84,5.3,54.21,5.92
2025-01-09,Sangli,20.963,75.9827,23.77,3.13,51.95,5.0
2025-02-09,Dhule,19.4889,73.1433,28.82,0.91,57.87,3.87
2025-08-25,Kolhapur,17.3966,73.1738,37.08,2.44,40.66,3.75
2025-10-08,Jalgaon,16.7023,75.1823,26.12,7.53,61.84,5.99
2025-12-25,Dhule,17.0686,73.2209,27.98,30.4,56.09,1.14
2025-07-20,Pune,19.0315,74.1361,37.07,5.55,85.18,5.92
2025-09-03,Aurangabad,19.9432,75.3546,30.19,11.23,40.22,4.94
2025-10-05,Solapur,20.7319,74.1804,19.63,8.77,66.42,6.62
2025-08-23,Satara,16.5712,73.6286,23.02,12.19,69.4,6.1
2025-01-04,Pune,18.8524,73.9847,30.45,3.66,75.95,5.27
2025-06-03,Kolhapur,18.6189,74.6015,29.12,3.4,55.46,3.6
2025-01-29,Ahmednagar,19.4522,74.6639,27.81,7.9,65.97,3.68
2025-04-19,Ahmednagar,19.0181,75.7405,37.81,5.84,68.36,4.23
2025-04-08,Pune,19.5917,75.6255,23.91,3.86,32.33,6.5
2025-08-03,Dhule,19.4614,74.5989,26.63,13.84,56.1,7.85
2025-10-20,Satara,17.0266,75.9598,17.18,16.31,61.41,5.69
2025-03-16,Nashik,20.0987,73.3998,32.8,3.48,63.52,4.32
2025-11-22,Nashik,17.0545,73.8937,23.01,7.76,63.3,4.47
2025-05-26,Kolhapur,19.6434,75.8979,32.29,27.48,69.88,4.54
2025-05-08,Dhule,18.3727,74.323,31.76,5.0,96.88,6.76
2025-12-07,Sangli,18.8123,76.4341,38.75,2.49,51.28,4.51
2025-02-11,Sangli,20.5648,74.6319,30.25,11.49,68.86,5.13
2025-12-22,Solapur,20.5045,75.7718,25.22,8.31,85.42,7.22
2025-02-10,Satara,20.1804,74.4081,29.27,3.92,29.62,4.35
2025-02-03,Satara,18.7957,74.4873,23.2,18.43,66.83,6.04
2025-01-17,Ahmednagar,19.8131,74.3401,28.6,3.89,31.75,6.55
2025-06-14,Jalgaon,18.808,75.5168,26.0,4.0,98.0,5.3
2025-06-02,Kolhapur,20.4132,74.9163,26.65,3.13,71.4,8.13
2025-03-17,Nashik,18.3125,76.3032,22.51,2.38,68.97,7.7
2025-03-28,Kolhapur,20.8661,73.8781,28.5,0.86,28.28,5.59
2025-04-27,Sangli,20.6955,73.352,31.12,2.97,52.92,3.99
2025-12-28,Sangli,19.8372,74.3764,18.74,12.46,53.0,4.07
2025-12-08,Pune,17.7574,75.1585,23.56,5.87,93.8,5.52
2025-01-27,Solapur,17.0924,76.0128,27.84,22.43,75.13,3.56
2025-11-09,Satara,20.3462,74.2117,15.26,4.67,32.25,5.6
2025-10-14,Aurangabad,17.2439,75.2883,35.7,11.01,70.45,7.73
2025-05-14,Kolhapur,20.3442,74.2257,23.44,0.29,34.95,5.29
2025-08-07,Sangli,18.7084,75.1603,22.31,0.94,32.67,5.17
2025-06-17,Jalgaon,18.3295,76.0968,25.96,1.31,70.16,6.48
2025-04-08,Ahmednagar,20.5644,73.8098,27.69,2.85,75.41,5.99
2025-09-25,Nashik,19.2173,74.4148,23.22,16.58,70.26,3.48
2025-08-25,Solapur,19.0948,76.4764,31.9,6.59,95.83,4.52
2025-11-05,Jalgaon,19.0144,76.0399,29.0,11.26,68.64,8.04
2025-06-22,Solapur,18.1703,74.9762,,4.76,65.06,5.69
2025-07-09,Pune,20.0354,74.8082,24.39,10.86,40.11,3.69
2025-05-02,Aurangabad,17.6376,73.9961,19.42,0.82,77.44,4.91
2025-02-15,Sangli,20.725,74.8102,20.73,8.1,32.27,2.53
2025-03-05,Ahmednagar,20.5229,75.9686,28.94,0.18,98.0,2.41
2025-05-10,Jalgaon,18.0187,75.3981,22.87,4.82,77.67,6.67
2025-11-06,Solapur,19.7826,74.0152,36.02,3.45,98.0,5.19
2025-12-29,Satara,19.0795,73.7051,27.35,10.91,69.01,5.98
2025-07-12,Pune,18.0194,73.9282,20.24,0.61,78.56,6.94
2025-11-03,Satara,20.9483,73.5942,21.28,1.63,57.01,5.71
2025-06-30,Ahmednagar,16.6136,73.3347,32.26,18.29,61.22,6.3
2025-10-19,Jalgaon,17.6369,74.467,26.62,3.54,43.07,5.59
2025-10-09,Pune,18.8403,73.3965,31.96,1.04,35.94,7.13
2025-01-29,Jalgaon,18.8488,73.6017,25.17,8.76,65.41,7.86
2025-05-29,Sangli,19.1502,74.9156,24.2,3.81,61.11,5.5
2025-09-24,Dhule,19.8825,73.5761,32.6,8.12,42.63,5.44
2025-10-23,Pune,19.3057,73.2236,22.71,2.55,45.82,5.68
2025-01-11,Satara,19.2013,74.1109,29.45,33.16,62.58,5.04
2025-06-13,Ahmednagar,16.7408,73.7711,25.94,5.09,42.32,4.6
2025-04-23,Aurangabad,18.1944,74.8036,31.39,8.96,68.42,6.77
2025-07-06,Sangli,17.5443,73.3583,36.09,6.8,42.88,4.6
2025-10-22,Dhule,17.6942,75.6312,25.04,0.48,66.61,4.52
2025-08-20,Aurangabad,18.9945,76.1718,24.26,1.84,41.29,6.55
2025-08-15,Nashik,17.3978,75.602,30.33,0.45,41.36,6.66
2025-11-06,Sangli,17.8228,74.8649,21.59,0.69,20.0,8.7
2025-04-08,Ahmednagar,17.5669,76.0123,35.08,27.33,59.11,7.03
2025-02-24,Solapur,20.7683,75.4322,34.23,9.18,88.17,6.44
2025-04-21,Pune,20.751,73.0369,22.0,21.57,87.15,6.66
2025-06-01,Jalgaon,19.2447,74.3793,19.08,8.41,67.83,4.98
2025-09-03,Ahmednagar,20.6604,75.9783,21.2,18.48,25.98,6.04
2025-03-10,Pune,20.0362,74.2105,21.27,2.1,77.19,6.11
2025-11-08,Aurangabad,19.1548,73.1233,31.01,3.29,66.06,4.39
2025-10-16,Jalgaon,16.529,75.6116,34.75,10.55,54.68,5.13
2025-09-07,Kolhapur,19.9763,75.8071,30.95,1.81,83.73,6.63
2025-02-05,Satara,19.6612,73.5621,25.82,28.4,73.08,5.17
2025-08-27,Nashik,19.2686,74.8807,28.71,5.96,97.31,6.12
2025-05-28,Sangli,19.9219,73.6718,22.65,21.02,36.7,6.55
2025-08-15,Ahmednagar,18.8081,75.5173,32.49,2.6,38.11,6.48
2025-09-01,Nashik,19.6684,73.9504,,4.74,41.14,7.8
2025-12-03,Solapur,20.7083,74.1068,30.87,2.92,56.87,4.33
2025-12-31,Pune,18.1911,75.9574,23.36,24.58,90.59,7.66
2025-07-20,Pune,19.6865,74.6671,26.16,0.68,50.78,5.91
2025-06-03,Ahmednagar,18.6406,75.3441,30.63,20.09,51.16,6.45
2025-03-14,Dhule,19.5348,74.4083,34.22,13.12,69.51,6.25
2025-07-20,Dhule,19.933,74.043,23.96,0.81,77.18,6.17
2025-10-23,Kolhapur,16.7045,75.1892,30.9,12.82,21.74,4.24
2025-01-17,Satara,19.4097,73.542,23.44,4.58,80.71,6.4
2025-05-09,Jalgaon,17.5203,74.3055,37.59,2.98,50.21,3.04
2025-08-05,Solapur,19.5151,73.7316,24.93,4.12,60.16,8.34
2025-03-02,Nashik,18.6075,75.4353,30.22,1.23,,5.77
2025-04-14,Dhule,19.981,76.3047,27.83,0.02,58.1,6.94
2025-02-11,Kolhapur,17.0553,76.4843,40.03,8.51,34.43,6.22
2025-01-25,Kolhapur,19.3185,74.576,28.15,35.25,35.47,5.25
2025-02-08,Ahmednagar,17.7531,73.8839,24.42,1.7,61.48,4.39
2025-10-18,Solapur,20.3384,74.5499,30.2,5.62,55.98,4.1
2025-05-11,Aurangabad,20.6777,75.9654,30.09,0.78,63.07,6.37
2025-08-17,Jalgaon,20.9838,73.721,26.21,12.3,54.78,6.29
2025-04-18,Satara,20.082,76.3323,21.53,6.92,84.35,6.04
2025-06-21,Sangli,19.8918,74.1965,24.36,3.72,62.45,5.02
2025-04-12,Ahmednagar,17.4698,76.4503,31.41,0.66,30.27,5.82
2025-12-20,Jalgaon,18.012,75.9351,18.26,8.06,76.7,4.57
2025-01-12,Sangli,18.5956,75.83,25.76,22.56,96.31,4.18
2025-10-02,Sangli,19.9802,74.1127,31.97,10.73,64.79,4.78
2025-04-11,Solapur,20.6173,73.0307,26.53,21.76,66.19,4.85
2025-02-13,Solapur,17.3511,74.3375,37.87,28.42,47.96,7.4
2025-11-01,Nashik,20.6507,74.0563,18.28,7.42,57.64,3.15
2025-01-17,Kolhapur,19.6303,73.1309,22.19,3.18,71.05,5.15
2025-11-26,Jalgaon,19.2485,74.7688,15.43,12.99,82.37,6.15
2025-02-26,Ahmednagar,17.3993,74.4106,36.97,12.64,70.03,8.18
2025-11-07,Pune,16.7499,75.2209,22.28,9.93,94.72,4.29
2025-10-30,Ahmednagar,19.0581,75.1742,17.07,14.26,63.77,3.53
2025-01-12,Nashik,19.4318,73.4226,23.94,3.32,41.81,6.28
2025-11-14,Satara,17.4485,76.4194,20.04,3.03,42.33,5.45
2025-03-21,Kolhapur,19.0041,73.6543,23.98,18.94,84.22,4.87
2025-08-04,Pune,20.3542,74.5585,27.21,4.5,80.13,5.86
2025-12-05,Dhule,20.2578,74.7084,31.02,11.26,32.4,6.49
2025-09-21,Satara,20.6731,75.8457,26.13,7.83,58.23,6.31
2025-05-29,Solapur,18.1465,73.3473,27.13,5.99,58.88,5.65
2025-03-22,Sangli,17.9312,74.5003,24.09,13.5,48.47,7.18
2025-08-03,Dhule,19.8724,75.1998,19.44,10.41,36.61,5.5
2025-07-17,Ahmednagar,18.44,73.753,17.77,4.89,48.08,5.26
2025-07-19,Ahmednagar,16.894,75.1961,25.18,18.27,44.84,6.27
2025-01-25,Solapur,17.7726,76.2328,27.42,7.7,37.04,3.31
2025-03-30,Nashik,18.3836,76.4913,24.81,11.35,76.92,6.12
2025-09-25,Jalgaon,17.8163,73.1136,17.95,1.51,67.09,4.75
2025-05-23,Dhule,17.9949,73.8246,28.01,1.36,53.65,3.21
2025-02-28,Dhule,17.822,74.0861,35.15,0.72,24.73,5.84
2025-12-31,Aurangabad,16.6867,74.3969,26.43,6.73,56.62,4.51
2025-01-26,Satara,19.3669,73.8479,24.1,1.62,71.38,2.78
